ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
3699;0490.33.3699;;ÁREA DE PROTEÇÃO AMBIENTAL DE ITAOCA;Municipal;Área de Proteção Ambiental;Category V;RJ;2019;Decreto 113/2018 de 06/06/2018;Convalidação de Ato Legal pretérito: Decreto 67/2019 de 20/03/2019;SÃO GONÇALO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DO MUNICÍPIO DE SÃO GONÇALO - RJ;1;3068,457282;3.065;3.076;;0;0;0;3.065;0;0;3;Mata Atlântica;0,00096748;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;4,55E-13;;Polígono é uma estimativa dos limites da UC;segunda-feira, 12 de agosto de 2019
3700;0490.33.3700;;ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO DO GAIA;Municipal;Área de Proteção Ambiental;Category V;RJ;2019;Decreto 114/2018 de 06/06/2018;Convalidação de Ato Legal pretérito: Decreto 68/2019 de 20/03/2019;SÃO GONÇALO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DO MUNICÍPIO DE SÃO GONÇALO - RJ;1;529,7183952;530;531;;0;0;0;530;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;segunda-feira, 12 de agosto de 2019
3721;0000.27.3721;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 31/2017 de 19/10/2017;Sem informação.;PILAR (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;304,7676636;305;305;;0;0;0;305;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 3 de agosto de 2018
3732;0540.42.3732;;PARQUE NATURAL MUNICIPAL DAS DUNAS DA LAGOA DA CONCEIÇÃO;Municipal;Parque;Category II;SC;2018;Lei ordinária 10.388 de 05/06/2018;Sem informação.;FLORIANÓPOLIS (SC);Não;Não;PREFEITURA MUNICIPAL DE FLORIANÓPOLIS - SC;1;743,9526538;720;707;;0;0;0;720;0;0;24;Mata Atlântica;0,031983413;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 23 de janeiro de 2020
3733;0000.29.3733;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMOEIRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;Portaria 14785 de 11/09/2017;Sem informação.;ESPLANADA (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;475,0239522;475;475;;0;0;0;475;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de outubro de 2018
3734;0000.29.3734;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;Portaria 15711 de 05/03/2018;Sem informação.;MARAÚ (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;7,842765184;8;8;;0;0;0;8;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de outubro de 2018
3736;0000.43.3736;;PARQUE ESTADUAL DO CAMAQUÃ;Estadual;Parque;Category II;RS;1975;Decreto 23798 de 12/03/1975;Sem informação.;CAMAQUÃ (RS) - SÃO LOURENÇO DO SUL (RS);Não;Não;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;10167,50026;10.168;7.992;;0;0;0;0;10.168;0;0;Pampa;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quinta-feira, 4 de janeiro de 2024
3739;0240.15.3739;;PARQUE NATURAL MUNICIPAL DE CASTANHAL/PARÁ;Municipal;Parque;Category II;PA;2018;Lei orgânica 020/2018 de 30/05/2018;Sem informação.;CASTANHAL (PA);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CASTANHAL - PA;0;15;15;15;;15;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;1;1;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quinta-feira, 5 de março de 2020
3744;0000.26.3744;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRAPICHE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;PE;2018;Portaria 018/2018 de 16/02/2018;Sem informação.;SIRINHAÉM (PE);Não;Não;AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE;1;767,6286317;768;768;;0;0;0;768;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 1 de novembro de 2023
3751;0000.26.3751;;ÁREA DE PROTEÇÃO AMBIENTAL MARINHA RECIFES SERRAMBI;Estadual;Área de Proteção Ambiental;Category V;PE;2018;Decreto 46.052/18 de 23/05/2018;Sem informação.;IPOJUCA (PE);Não;Não;AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE;1;84019,29157;13;84.037;;0;0;0;13;0;0;84.006;Área Marinha;0,999843854;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 1 de novembro de 2023
3753;0000.43.3753;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL BARBA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RS;2010;Portaria 48 de 28/09/2010;Sem informação.;BARRA DO RIBEIRO (RS);Sim;Não;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;2381,433314;2.381;2.379;;0;0;0;0;2.381;0;0;Pampa;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quinta-feira, 4 de janeiro de 2024
3770;0830.42.3770;;REFÚGIO DE VIDA SILVESTRE DE ITAPEMA;Municipal;Refúgio de Vida Silvestre;Category III;SC;2021;Decreto 087/2012 de 14/12/2012;Deliberação: Portaria 13/2021 de 14/10/2021;ITAPEMA (SC);Sim;Sim;FUNDAÇÃO AMBIENTAL ÁREA COSTEIRA DE ITAPEMA - SC;1;2601,376903;2.601;2.602;;0;0;0;2.601;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;segunda-feira, 17 de agosto de 2020
3793;0000.29.3793;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACUQUINHO-BAIANO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;Portaria 16352 de 19/06/2018;Sem informação.;ITUBERÁ (BA) - PIRAÍ DO NORTE (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;77,97110638;78;78;;0;0;0;78;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de outubro de 2018
3794;0000.29.3794;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA YOGO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;Portaria 16823 de 04/09/2018;Sem informação.;JAGUARIPE (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;17,17086814;17;17;;0;0;0;17;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de outubro de 2018
3795;0000.29.3795;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JACURUNA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;Portaria 16824 de 04/09/2018;Sem informação.;JAGUARIPE (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;13,08502538;13;13;;0;0;0;13;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de outubro de 2018
3802;0000.25.3802;;PARQUE ESTADUAL DAS TRILHAS;Estadual;Parque;Category II;PB;2017;Decreto  37.653 de 15/09/2017;Sem informação.;JOÃO PESSOA (PB);Não;Não;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE DA PARAÍBA - PB;1;578,4422533;575;579;;0;0;0;575;0;0;3;Mata Atlântica;0,005998276;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de fevereiro de 2019
3803;2200.29.3803;;ÁREA DE PROTEÇÃO AMBIENTAL DE COSTA DOURADA;Municipal;Área de Proteção Ambiental;Category V;BA;1999;Lei ordinária 274 de 01/07/1999;Sem informação.;MUCURI (BA);Não;Sim;SECRETARIA DE MEIO AMBIENTE DE MUCURI - BA;1;3346,444645;3.311;3.435;;0;0;0;3.311;0;0;35;Mata Atlântica;0,010607254;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;-4,55E-13;;Polígono é uma estimativa dos limites da UC;quinta-feira, 17 de setembro de 2020
3804;0000.27.3804;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO CEDRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2014;Portaria 07/2014 de 15/05/2014;Sem informação.;RIO LARGO (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;974,8656289;975;979;;0;0;0;975;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de outubro de 2018
3807;0000.23.3807;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO CAMBEBA;Estadual;Área de Relevante Interesse Ecológico;Category IV;CE;2018;Decreto 32.843 de 30/10/2018;Sem informação.;FORTALEZA (CE);Não;Não;SECRETARIA DO MEIO AMBIENTE DO CEARÁ - CE;1;11,0227885;11;11;;0;11;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 6 de novembro de 2018
3809;0000.27.3809;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 21/2018 de 20/09/2018;Sem informação.;PENEDO (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;44,34421533;44;44;;0;0;0;44;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;7,11E-15;;Polígono corresponde ao memorial descritivo;terça-feira, 6 de novembro de 2018
3810;0000.27.3810;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 20/2018 de 21/06/2018;Sem informação.;PENEDO (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;347,6685606;347,6685606;348,08;;0;0;0;347,6685606;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-1,71E-13;;Polígono corresponde ao memorial descritivo;terça-feira, 6 de novembro de 2018
3811;0000.27.3811;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA III;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 17/2018 de 21/06/2018;Sem informação.;MACEIÓ (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;852,0804829;852;853;;0;0;0;852;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-1,14E-13;;Polígono corresponde ao memorial descritivo;terça-feira, 6 de novembro de 2018
3812;0000.27.3812;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA IV;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 19/2018 de 21/06/2018;Sem informação.;PENEDO (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;95,2768854;95;95;;0;0;0;95;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 6 de novembro de 2018
3813;0530.32.3813;;REFUGIO DA VIDA SILVESTRE MUNICIPAL ANDRE RUSCHI;Municipal;Refúgio de Vida Silvestre;Category III;ES;2017;Decreto 16990 de 27/03/2017;Sem informação.;VITÓRIA (ES);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA PREFEITURA MUNICIPAL DE VITÓRIA - ES;1;92,67617089;93;93;;0;0;0;93;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 8 de novembro de 2018
3814;0530.32.3814;;REFUGIO DA VIDA SILVESTRE MUNICIPAL DA MATA PALUDOSA;Municipal;Refúgio de Vida Silvestre;Category III;ES;2018;Decreto 17341 de 23/03/2018;Sem informação.;VITÓRIA (ES);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA PREFEITURA MUNICIPAL DE VITÓRIA - ES;1;28,69518832;29;29;;0;0;0;29;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 9 de novembro de 2018
3815;0530.32.3815;;AREA DE PROTEÇÃO AMBIENTAL BAÍA DAS TARTARUGAS;Municipal;Área de Proteção Ambiental;Category V;ES;2018;Decreto 17342 de 23/03/2018;Sem informação.;VITÓRIA (ES);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DA PREFEITURA MUNICIPAL DE VITÓRIA - ES;1;1686,097508;190;1.685;;0;0;0;190;0;0;1.496;Área Marinha;0,887227312;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 9 de novembro de 2018
3819;0000.27.3819;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO SECO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 30/2018 de 30/08/2018;Sem informação.;CORURIPE (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;149,7722921;150;150;;0;0;0;150;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 26 de julho de 2019
3828;0000.15.3828;;MONUMENTO NATURAL ATALAIA;Estadual;Monumento Natural;Category III;PA;2018;Decreto 2.077 de 23/05/2018;Sem informação.;SALINÓPOLIS (PA);Não;Não;INSTITUTO DE DESENVOLVIMENTO FLORESTAL E DA BIODIVERSIDADE DO PARÁ - PA;1;256,377151;229;266;;229,3083791;0;0;0;0;0;27;Amazônia;0,105581842;Proteção Integral;1;0;;;1;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 26 de setembro de 2019
3846;0000.25.3846;;ÁREA DE PROTEÇÃO AMBIENTAL NAUFRÁGIO QUEIMADO;Estadual;Área de Proteção Ambiental;Category V;PB;2018;Decreto 38.931 de 28/12/2018;Sem informação.;CABEDELO (PB) - JOÃO PESSOA (PB);Não;Não;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE DA PARAÍBA - PB;1;42262,57114;3;423;;0;0;0;3;0;0;42.260;Área Marinha;0,999928029;Uso Sustentável;0;1;;;1;1;1;;GEF Mar-Áreas Marinhas e Costeiras Protegidas;;;;;;;;1;4,37E-11;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de fevereiro de 2019
3847;0860.29.3847;;MONUMENTO NATURAL PENÍNSULA DA SIRIBINHA;Municipal;Monumento Natural;Category III;BA;2018;Lei ordinária 968 de 30/07/2020;Regulamentação: Decreto 070 de 06/12/2018;CONDE (BA);Não;Não;PREFEITURA MUNICIPAL DE CONDE - BA;1;58,46209995;55;58;;0;0;0;55;0;0;4;Mata Atlântica;0,062607384;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;-7,11E-15;;Polígono corresponde ao memorial descritivo;quarta-feira, 22 de maio de 2019
3853;0750.25.3853;;PARQUE NATURAL MUNICIPAL DO CUIÁ - PARQUE CUIÁ;Municipal;Parque;Category II;PB;2012;Decreto Decreto n° 7.517 de 17/04/2012;Sem informação.;JOÃO PESSOA (PB);Não;Não;SECRETARIA DE MEIO AMBIENTE DE JOÃO PESSOA - PB;1;43,16124571;43;46;;0;0;0;43;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 22 de março de 2019
3859;0010.33.3859;;PARQUE NATURAL MUNICIPAL DA MATA ATLÂNTICA;Municipal;Parque;Category II;RJ;2017;Decreto 10760 de 26/12/2017;Sem informação.;ANGRA DOS REIS (RJ);Não;Não;SECRETARIA EXECUTIVA DE MEIO AMBIENTE DE ANGRA DOS REIS - RJ;1;1085,19614;1.085;1.117;;0;0;0;1.085;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 17 de setembro de 2019
3869;0000.27.3869;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;Portaria 16/2018 de 21/06/2018;Sem informação.;BARRA DE SANTO ANTÔNIO (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;119,0462383;119;119;;0;0;0;119;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 15 de março de 2019
3879;0000.27.3879;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 09/2017 de 08/05/2017;Sem informação.;BARRA DE SÃO MIGUEL (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;66,41543551;66;67;;0;0;0;66;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 10 de abril de 2019
3880;0000.27.3880;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 08/2017 de 08/05/2017;Sem informação.;BARRA DE SÃO MIGUEL (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;38,51671213;38,51671213;38,59;;0;0;0;38,51671213;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 10 de abril de 2019
3881;0000.27.3881;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 11/2017 de 18/05/2017;Sem informação.;BARRA DE SÃO MIGUEL (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;49,27585229;49;49;;0;0;0;49;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 10 de abril de 2019
3882;0000.27.3882;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CRISTINA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 10/2017 de 12/05/2017;Sem informação.;BARRA DE SÃO MIGUEL (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;16,00365264;16;16;;0;0;0;16;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 10 de abril de 2019
3900;0440.23.3900;;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA MARAPONGA;Municipal;Área de Proteção Ambiental;Category V;CE;2019;Lei ordinária 6833 de 18/04/1991;Regulamentação: Decreto 14389 de 26/03/2019;FORTALEZA (CE);Não;Não;SECRETARIA MUNICIPAL DE URBANISMO E MEIO AMBIENTE DE FORTALEZA - CE;1;31,41569489;31;31;;0;31;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;segunda-feira, 3 de junho de 2019
3903;0000.33.3903;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILAN;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2019;Portaria 778 de 25/05/2018;Reconhecimento de RPPN: Portaria 834 de 08/04/2019;ANGRA DOS REIS (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;50,78538752;51;51;;0;0;0;51;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 27 de agosto de 2019
3950;0000.42.3950;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MORRO DO MOREIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2019;Outros 40-2019 de 13/02/2019;Sem informação.;PORTO BELO (SC);Não;Não;INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA - SC;1;0,71448533;1;1;;0;0;0;1;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 14 de agosto de 2019
3953;0000.42.3953;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL AROEIRA VERMELHA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2019;Portaria 52/2019 de 25/02/2019;Sem informação.;ITAJAÍ (SC);Não;Não;INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA - SC;1;15,18669921;15;16;;0;0;0;15;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 21 de agosto de 2019
3963;0000.42.3963;;ÁREA DE PROTEÇÃO AMBIENTAL DO ENTORNO COSTEIRO;Estadual;Área de Proteção Ambiental;Category V;SC;2009;Lei ordinária 14.661 de 26/03/2009;Sem informação.;FLORIANÓPOLIS (SC) - GAROPABA (SC) - PALHOÇA (SC) - PAULO LOPES (SC);Não;Não;INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA - SC;1;5340,475527;4.491;5.260;;0;0;0;4.491;0;0;849;Mata Atlântica;0,158997777;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 30 de agosto de 2019
3965;0330.33.3965;;R ÁREA DE PROTEÇÃO AMBIENTAL  DA FORTALEZA DE SANTA CRUZ E DOS FORTES DO PICO E DO RIO BRANCO;Municipal;Área de Proteção Ambiental;Category V;RJ;2022;Lei ordinária 1967 de 04/04/2002;Convalidação: Decreto 14675 de 28/12/2022;NITERÓI (RJ);Sim;Sim;SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ;1;141,161277;107;141;;0;0;0;107;0;0;34;Mata Atlântica;0,243391463;Uso Sustentável;0;1;;;1;1;1;;;;;;;;;;0;;;Polígono corresponde ao memorial descritivo;segunda-feira, 10 de julho de 2023
3968;0330.33.3968;;PARQUE NATURAL MUNICIPAL DA ÁGUA ESCONDIDA;Municipal;Parque;Category II;RJ;2020;Lei ordinária 2621 de 19/12/2008;Recategorização: Lei ordinária Lei N° 3560/2020 de 18/12/2020;NITERÓI (RJ);Não;Sim;SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ;1;62,31392217;62;51;;0;0;0;62;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 2 de maio de 2022
3969;0330.33.3969;;ÁREA DE PROTEÇÃO AMBIENTAL DAS LAGUNAS E FLORESTAS DE NITERÓI;Municipal;Área de Proteção Ambiental;Category V;RJ;2022;Lei ordinária 1157 de 29/12/1992;Convalidação: Decreto 14674 de 28/12/2022;NITERÓI (RJ);Não;Sim;SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ;1;8689,300626;8.588;863;;0;0;0;8.588;0;0;101;Mata Atlântica;0,011643051;Uso Sustentável;0;1;;;1;1;1;;;;;;;;;;0;;;Polígono corresponde ao memorial descritivo;segunda-feira, 10 de julho de 2023
