ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;Grupo;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Biomas Abrangidos
3664;0000.00.3664;;RPPN FAZENDA DAS ÁGUAS E DAS MATAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 544 de 24/08/2017;;Taperoá (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;11;11;11;;0;0;0;11;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3666;0000.00.3666;;RPPN MATO GROSSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 546 de 24/08/2017;;Taperoá (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;37;37;37;;0;0;0;37;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3667;0000.00.3667;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA MILAGROSA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 78 de 02/08/2016;;Uruçuca (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;94;94;94;;0;0;0;94;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3668;0000.00.3668;;RPPN DAS NASCENTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 545 de 24/08/2017;;Taperoá (BA);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;23;23;23;;0;0;0;23;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3673;0000.00.3673;;RPPN JARDIM DOS BEIJA-FLORES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2017;2017;Portaria 497 de 27/07/2017;;Paulo Lopes (SC);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;6;6;6;;0;0;0;6;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3683;0000.00.3683;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO (SC);Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2016;2016;Portaria 52 de 20/05/2016;;Florianópolis (SC);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;0;74;74;74;;0;0;0;74;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3687;0000.00.3687;;RPPN DAS DUNAS DOURADAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RN;2016;2016;Portaria 2 de 06/01/2016;;Natal (RN);Não;Não;Instituto Chico Mendes de Conservação da Biodiversidade;1;90;90;90;;0;90;0;0;0;0;0;Mata Atlântica;US;;0;0;0;;;;;;Caatinga
3688;0210.42.3688;;PARQUE NATURAL MUNICIPAL CAMINHO DO PEABIRU;Municipal;Parque;Category II;SC;2007;2017;Decreto 428 de 19/06/2007;"Redução - Lei ordinária 1642 de 13/12/2017;";Barra Velha (SC);Não;Sim;Fundação Municipal do Meio Ambiente de Barra Velha - SC;0;429;429;429;;0;0;0;429;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;;Mata Atlântica
3689;0555.33.3689;;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAMBRAIA;Municipal;Área de Proteção Ambiental;Category V;RJ;2015;2018;Decreto 1070/2015 de 27/03/2015;"Retificação - Decreto 1341/2018 de 20/12/2018;";Seropédica (RJ);Não;Sim;Secretaria Municipal de Ambiente e Agronegócio de Seropédica - RJ;1;2.434;2.434;2.433;;0;0;0;2.434;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3697;0190.33.3697;;PARQUE NATURAL MUNICIPAL PALEONTOLÓGICO DE SÃO JOSÉ DE ITABORAÍ;Municipal;Parque;Category II;RJ;2018;2018;Decreto 102 de 16/10/2018;;Itaboraí (RJ);Não;Sim;Secretaria Municipal de Meio Ambiente e Urbanismo de Itaboraí - RJ;1;125;125;125;;0;0;0;125;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3698;0490.33.3698;;ÁREA DE PROTEÇÃO AMBIENTAL DAS ESTÂNCIAS DE PENDOTIBA;Municipal;Área de Proteção Ambiental;Category V;RJ;2018;2019;Decreto 112/2018 de 06/06/2018;"Convalidar Ato Legal pretérito - Decreto 66/2019 de 20/03/2019;";São Gonçalo (RJ);Não;Não;Secretaria Municipal de Meio Ambiente do Município de São Gonçalo - RJ;1;93;93;93;;0;0;0;93;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3699;0490.33.3699;;ÁREA DE PROTEÇÃO AMBIENTAL DE ITAOCA;Municipal;Área de Proteção Ambiental;Category V;RJ;2018;2019;Decreto 113/2018 de 06/06/2018;"Convalidar Ato Legal pretérito - Decreto 67/2019 de 20/03/2019;";São Gonçalo (RJ);Não;Não;Secretaria Municipal de Meio Ambiente do Município de São Gonçalo - RJ;1;3.068;3.057;3.076;;0;0;0;3.057;0;0;12;Mata Atlântica;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3700;0490.33.3700;;ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO DO GAIA;Municipal;Área de Proteção Ambiental;Category V;RJ;2018;2019;Decreto 114/2018 de 06/06/2018;"Convalidar Ato Legal pretérito - Decreto 68/2019 de 20/03/2019;";São Gonçalo (RJ);Não;Não;Secretaria Municipal de Meio Ambiente do Município de São Gonçalo - RJ;1;530;530;531;;0;0;0;530;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3721;0000.27.3721;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;2017;Portaria 31/2017 de 19/10/2017;;Pilar (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;305;305;305;;0;0;0;305;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3732;0540.42.3732;;PARQUE NATURAL MUNICIPAL DAS DUNAS DA LAGOA DA CONCEIÇÃO;Municipal;Parque;Category II;SC;2018;2018;Lei ordinária 10388 de 05/06/2018;;Florianópolis (SC);Não;Não;Prefeitura Municipal de Florianópolis - SC;1;744;708;707;;0;0;0;708;0;0;36;Mata Atlântica;PI;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3733;0000.29.3733;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMOEIRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 14785 de 11/09/2017;;Esplanada (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;475;475;475;;0;0;0;475;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3734;0000.29.3734;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 15711 de 05/03/2018;;Maraú (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;8;8;8;;0;0;0;8;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3736;0000.43.3736;;PARQUE ESTADUAL DO CAMAQUÃ;Estadual;Parque;Category II;RS;1975;1975;Decreto 23798 de 12/03/1975;;Camaquã (RS), São Lourenço do Sul (RS);Não;Não;Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS;1;10.167;10.167;7.992;;0;0;0;0;10.167;0;0;Pampa;PI;;0;1;1;;;;;RB - Mata Atlântica;Pampa
3739;0240.15.3739;;PARQUE NATURAL MUNICIPAL DE CASTANHAL/PARÁ;Municipal;Parque;Category II;PA;2018;2018;Lei orgânica 020/2018 de 30/05/2018;;Castanhal (PA);Não;Sim;Secretaria Municipal de Meio Ambiente de Castanhal - PA;0;15;15;15;;15;0;0;0;0;0;0;Amazônia;PI;;0;1;1;;;;;;Amazônia
3751;0000.26.3751;;ÁREA DE PROTEÇÃO AMBIENTAL MARINHA RECIFES SERRAMBI;Estadual;Área de Proteção Ambiental;Category V;PE;2018;2018;Decreto 46.052/18 de 23/05/2018;;Ipojuca (PE);Não;Não;Agência Estadual do Meio Ambiente de Pernambuco;1;84.018;23;84.037;;0;0;0;23;0;0;83.995;Marinho;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3753;0000.43.3753;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL BARBA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RS;2010;2010;Portaria 48 de 28/09/2010;;Barra do Ribeiro (RS);Sim;Não;Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS;1;2.381;2.381;2.379;;0;0;0;0;2.381;0;0;Pampa;US;;0;1;1;;;;;RB - Mata Atlântica;Pampa
3770;0830.42.3770;;REFÚGIO DE VIDA SILVESTRE DE ITAPEMA;Municipal;Refúgio de Vida Silvestre;Category III;SC;2012;2021;Decreto 087/2012 de 14/12/2012;"Deliberação - Portaria 13/2021 de 14/10/2021;";Itapema (SC);Sim;Sim;Fundação Ambiental Área Costeira de Itapema - SC;1;2.601;2.601;2.602;;0;0;0;2.601;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3793;0000.29.3793;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACUQUINHO-BAIANO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 16352 de 19/06/2018;;Ituberá (BA), Piraí do Norte (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;78;78;78;;0;0;0;78;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3794;0000.29.3794;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA YOGO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 16823 de 04/09/2018;;Jaguaripe (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;17;17;17;;0;0;0;17;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3795;0000.29.3795;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JACURUNA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 16824 de 04/09/2018;;Jaguaripe (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;13;13;13;;0;0;0;13;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3802;0000.25.3802;;PARQUE ESTADUAL DAS TRILHAS;Estadual;Parque;Category II;PB;2017;2017;Decreto 37653 de 15/09/2017;;João Pessoa (PB);Não;Não;Superintendência de Administração do Meio Ambiente da Paraíba - PB;1;578;572;579;;0;0;0;572;0;0;6;Mata Atlântica;PI;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3803;2200.29.3803;;ÁREA DE PROTEÇÃO AMBIENTAL DE COSTA DOURADA;Municipal;Área de Proteção Ambiental;Category V;BA;1999;1999;Lei ordinária 274 de 01/07/1999;;Mucuri (BA);Não;Sim;Secretaria de Meio Ambiente de Mucuri - BA;1;3.346;3.305;3.435;;0;0;0;3.305;0;0;42;Mata Atlântica;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3804;0000.27.3804;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO CEDRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2014;2014;Portaria 41821 de 15/05/2014;;Rio Largo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;975;975;979;;0;0;0;975;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3807;0000.23.3807;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO CAMBEBA;Estadual;Área de Relevante Interesse Ecológico;Category IV;CE;2018;2018;Decreto 32843 de 30/10/2018;;Fortaleza (CE);Não;Não;Secretaria do Meio Ambiente do Ceará;1;11;11;11;;0;11;0;0;0;0;0;Caatinga;US;;0;1;1;;;;;RB - Mata Atlântica;Caatinga
3809;0000.27.3809;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 21/2018 de 20/09/2018;;Penedo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;44;44;44;;0;0;0;44;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3810;0000.27.3810;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 20/2018 de 21/06/2018;;Penedo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;348;348;348;;0;0;0;348;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3811;0000.27.3811;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA III;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 17/2018 de 21/06/2018;;Maceió (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;852;852;853;;0;0;0;852;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3812;0000.27.3812;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA IV;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 19/2018 de 21/06/2018;;Penedo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;95;95;95;;0;0;0;95;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3813;0530.32.3813;;REFUGIO DA VIDA SILVESTRE MUNICIPAL ANDRE RUSCHI;Municipal;Refúgio de Vida Silvestre;Category III;ES;2017;2017;Decreto 16990 de 27/03/2017;;Vitória (ES);Não;Não;Secretaria Municipal de Meio Ambiente da Prefeitura Municipal de Vitória - ES;1;93;93;93;;0;0;0;93;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3814;0530.32.3814;;REFUGIO DA VIDA SILVESTRE MUNICIPAL DA MATA PALUDOSA;Municipal;Refúgio de Vida Silvestre;Category III;ES;2018;2018;Decreto 17341 de 23/03/2018;;Vitória (ES);Não;Não;Secretaria Municipal de Meio Ambiente da Prefeitura Municipal de Vitória - ES;1;29;29;29;;0;0;0;29;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3815;0530.32.3815;;AREA DE PROTEÇÃO AMBIENTAL BAÍA DAS TARTARUGAS;Municipal;Área de Proteção Ambiental;Category V;ES;2018;2018;Decreto 17342 de 23/03/2018;;Vitória (ES);Não;Não;Secretaria Municipal de Meio Ambiente da Prefeitura Municipal de Vitória - ES;1;1.686;191;1.685;;0;0;0;191;0;0;1.495;Marinho;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3819;0000.27.3819;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO SECO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 30/2018 de 30/08/2018;;Coruripe (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;150;150;150;;0;0;0;150;0;0;0;Mata Atlântica;US;;0;1;1;;;;;;Mata Atlântica
3828;0000.15.3828;;MONUMENTO NATURAL ATALAIA;Estadual;Monumento Natural;Category III;PA;2018;2018;Decreto 2077 de 23/05/2018;;Salinópolis (PA);Não;Não;Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará;1;256;219;266;;219;0;0;0;0;0;37;Marinho;PI;;1;1;1;;;;;;Amazônia, Área Marinha
3847;0860.29.3847;;MONUMENTO NATURAL PENÍNSULA DA SIRIBINHA;Municipal;Monumento Natural;Category III;BA;2020;2020;Lei ordinária 968 de 30/07/2020;"Regulamentação - Decreto 70 de 06/12/2018;";Conde (BA);Não;Não;Prefeitura Municipal de Conde - BA;1;58;53;58;;0;0;0;53;0;0;6;Mata Atlântica;PI;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3853;0750.25.3853;;PARQUE NATURAL MUNICIPAL DO CUIÁ - PARQUE CUIÁ;Municipal;Parque;Category II;PB;2012;2012;Decreto Decreto n° 7.517 de 17/04/2012;;João Pessoa (PB);Não;Não;Secretaria de Meio Ambiente de João Pessoa - PB;1;43;43;46;;0;0;0;43;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3859;0010.33.3859;;PARQUE NATURAL MUNICIPAL DA MATA ATLÂNTICA;Municipal;Parque;Category II;RJ;2017;2017;Decreto 10760 de 26/12/2017;;Angra dos Reis (RJ);Não;Não;Secretaria Executiva de Meio Ambiente de Angra dos Reis - RJ;1;1.085;1.085;1.117;;0;0;0;1.085;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3869;0000.27.3869;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 16/2018 de 21/06/2018;;Barra de Santo Antônio (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;119;119;119;;0;0;0;119;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3879;0000.27.3879;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;2017;Portaria 42979 de 08/05/2017;;Barra de São Miguel (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;66;66;67;;0;0;0;66;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3880;0000.27.3880;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;2017;Portaria 42948 de 08/05/2017;;Barra de São Miguel (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;39;39;39;;0;0;0;39;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3881;0000.27.3881;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;2017;Portaria 43040 de 18/05/2017;;Barra de São Miguel (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;49;49;49;;0;0;0;49;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3882;0000.27.3882;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CRISTINA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;2017;Portaria 43009 de 12/05/2017;;Barra de São Miguel (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;16;16;16;;0;0;0;16;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3900;0440.23.3900;;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA MARAPONGA;Municipal;Área de Proteção Ambiental;Category V;CE;1991;2019;Lei ordinária 6833 de 18/04/1991;"Regulamentação - Decreto 14389 de 26/03/2019;";Fortaleza (CE);Não;Não;Secretaria Municipal de Urbanismo e Meio Ambiente de Fortaleza - CE;1;31;31;31;;0;31;0;0;0;0;0;Caatinga;US;;0;1;1;;;;;;Caatinga
3903;0000.33.3903;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILAN;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2018;2019;Portaria 778 de 25/05/2018;"Reconhecimento de RPPN - Portaria 834 de 08/04/2019;";Angra dos Reis (RJ);Não;Não;Instituto Estadual do Ambiente do Rio de Janeiro;1;51;51;51;;0;0;0;51;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3950;0000.42.3950;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MORRO DO MOREIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2019;2019;Outros 40-2019 de 13/02/2019;;Porto Belo (SC);Não;Não;Instituto do Meio Ambiente do Estado de Santa Catarina;1;1;1;1;;0;0;0;1;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3953;0000.42.3953;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL AROEIRA VERMELHA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2019;2019;Portaria 52/2019 de 25/02/2019;;Itajaí (SC);Não;Não;Instituto do Meio Ambiente do Estado de Santa Catarina;1;15;15;16;;0;0;0;15;0;0;0;Mata Atlântica;US;;0;1;1;;;;;;Mata Atlântica
3963;0000.42.3963;;ÁREA DE PROTEÇÃO AMBIENTAL DO ENTORNO COSTEIRO;Estadual;Área de Proteção Ambiental;Category V;SC;2009;2009;Lei ordinária 14661 de 26/03/2009;;Florianópolis (SC), Garopaba (SC), Palhoça (SC), Paulo Lopes (SC);Não;Não;Instituto do Meio Ambiente do Estado de Santa Catarina;1;5.340;4.406;5.260;;0;0;0;4.406;0;0;934;Mata Atlântica;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3971;0000.33.3971;;REFÚGIO DE VIDA SILVESTRE DA SERRA DA ESTRELA;Estadual;Refúgio de Vida Silvestre;Category III;RJ;2017;2017;Lei ordinária 7826 de 27/12/2017;;Duque de Caxias (RJ), Magé (RJ), Petrópolis (RJ);Não;Sim;Instituto Estadual do Ambiente do Rio de Janeiro;1;4.811;4.811;4.811;;0;0;0;4.811;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
3977;1870.35.3977;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA SERRA DO GUARARU;Municipal;Área de Proteção Ambiental;Category V;SP;2012;2012;Decreto Decreto nº 9.948 de 28/06/2012;;Guarujá (SP);Sim;Sim;Secretaria Municipal de Meio Ambiente de Guarujá - SP;1;2.560;2.553;2.560;;0;0;0;2.553;0;0;7;Mata Atlântica;US;;1;1;1;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mata Atlântica;Mata Atlântica, Área Marinha
3981;0200.33.3981;;ÁREA DE PROTEÇÃO AMBIENTAL ITAGUAÍ ITINGUSSÚ ESPIGÃO TAQUARA;Municipal;Área de Proteção Ambiental;Category V;RJ;2012;2013;Lei ordinária Lei n° 3.058/12 de 13/12/2012;"Ampliação - Lei ordinária Lei n° 3.158/13 de 20/08/2013;";Itaguaí (RJ);Não;Não;Secretaria de Meio Ambiente e Planejamento de Itaguaí - RJ;1;13.590;13.590;12.316;;0;0;0;13.590;0;0;0;Mata Atlântica;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
3984;0200.33.3984;;ÁREA DE PROTEÇÃO AMBIENTAL DO SACO DE COROA GRANDE;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;2013;Lei ordinária Lei n° 3.159/13 de 20/08/2013;;Itaguaí (RJ);Não;Não;Secretaria de Meio Ambiente e Planejamento de Itaguaí - RJ;1;595;452;595;;0;0;0;452;0;0;144;Mata Atlântica;US;;1;1;1;;;;;RB - Mata Atlântica;Mata Atlântica, Área Marinha
4031;0000.24.4031;;ÁREA DE PROTEÇÃO AMBIENTAL DUNAS DO ROSADO;Estadual;Área de Proteção Ambiental;Category V;RN;2018;2018;Decreto 27695 de 21/02/2018;;Areia Branca (RN), Porto do Mangue (RN);Não;Sim;Instituto de Desenvolvimento Sustentável e Meio Ambiente do Rio Grande do Norte;1;16.584;13.955;16.594;;0;13.955;0;0;0;0;2.629;Caatinga;US;;1;1;1;;;;;RB - Mata Atlântica;Caatinga, Área Marinha
4035;0000.29.4035;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOTERRA TICO TINGA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2019;2019;Portaria 19729 de 05/12/2019;;Taperoá (BA);Não;Não;Secretaria do Meio Ambiente da Bahia;1;42;42;42;;0;0;0;42;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
4041;0000.27.4041;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERENO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2018;2018;Portaria 22/2018 de 21/07/2018;;Porto Calvo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;166;166;166;;0;0;0;166;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
4042;0000.27.4042;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ORIENTE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2019;2019;Portaria 43739 de 06/02/2019;;Porto Calvo (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;65;65;65;;0;0;0;65;0;0;0;Mata Atlântica;US;;0;1;1;;;;;;Mata Atlântica
4093;0000.33.4093;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERTINHO DO CÉU;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2019;2020;Portaria 875 de 09/10/2019;"Reconhecimento de RPPN - Portaria 946 de 18/08/2020;";Mangaratiba (RJ);Não;Não;Instituto Estadual do Ambiente do Rio de Janeiro;1;19;19;19;;0;0;0;19;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
4108;0000.27.4108;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO BICA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2019;2019;Portaria 128/2019 de 03/09/2019;;Japaratinga (AL);Não;Não;Instituto do Meio Ambiente de Alagoas;1;1;1;1;;0;0;0;1;0;0;0;Mata Atlântica;US;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
4118;0000.28.4118;;PARQUE ESTADUAL MARITUBA;Estadual;Parque;Category II;SE;2020;2020;Decreto 40515 de 21/01/2020;;Barra dos Coqueiros (SE), Santo Amaro das Brotas (SE);Não;Não;Secretaria de Estado do Desenvolvimento Urbano e Sustentabilidade de Sergipe;1;1.752;1.752;1.754;;0;0;0;1.752;0;0;0;Mata Atlântica;PI;;0;1;1;;;;;RB - Mata Atlântica;Mata Atlântica
