Código UC;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área (ha);Área (ha) Amazônia;Área (ha) Caatinga;Área (ha) Cerrado;Área (ha) Mata Atlântica;Área (ha) Pampa;Área (ha) Pantanal;Área (ha) Área Marinha
0000.26.3308;PARQUE ESTADUAL MATA DE DUAS LAGOAS;Estadual;Parque;Category II;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;Cabo de Santo Agostinho (PE);Não;Sim;138;0;0;0;138;0;0;0
0000.26.3314;ESTAÇÃO ECOLOGICA BITA E UTINGA;Estadual;Estação Ecológica;Category Ia;PE;2012;Decreto 38.261/2012 de 05/06/2012;-;Cabo de Santo Agostinho (PE), Ipojuca (PE);Sim;Não;2.466;0;0;0;2.466;0;0;0
0000.26.3328;REFúGIO DA VIDA SILVESTRE MATA DO ENGENHO SALGADINHO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;Lei ordinária 9989/87 de 13/01/1987;Recategorização - Lei ordinária 14.324/11 de 03/06/2011;Jaboatão dos Guararapes (PE);Não;Não;259;0;0;0;259;0;0;0
0000.26.3330;REFúGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHôA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;Lei ordinária 9989/87 de 13/01/1987;"Ampliação - Decreto 39.938/2013 de 11/10/2013 ; Recategorização - Lei ordinária Lei N° 14.324/11 de 03/06/2011";Recife (PE);Não;Não;177;0;0;0;177;0;0;0
0185.33.3335;PARQUE NATURAL MUNICIPAL NASCENTE DO JAIBI;Municipal;Parque;Category II;RJ;2015;Decreto 1102/2015 de 07/08/2015;-;Guapimirim (RJ);Não;Não;60;0;0;0;60;0;0;0
2300.43.3400;PARQUE NATURAL MUNICIPAL SAINT HILAIRE;Municipal;Parque;Category II;RS;2015;Decreto 051/2015 de 15/06/2015;-;Viamão (RS);Não;Não;943;0;0;0;0;943;0;0
0000.29.3402;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA VITóRIA PRIMAVERA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11745 de 11/05/2016;-;Maraú (BA);Não;Não;9;0;0;0;9;0;0;0
0000.29.3403;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BOA VISTA I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11746 de 11/05/2016;-;Maraú (BA);Não;Não;7;0;0;0;7;0;0;0
0000.29.3404;RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA SANTO ANDRé;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11747 de 11/05/2016;-;Maraú (BA);Não;Não;26;0;0;0;26;0;0;0
0000.29.3412;RESERVA PARTICULAR DO PATRIMôNIO NATURAL ESPINITA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11783 de 17/05/2016;-;Igrapiúna (BA);Não;Não;29;0;0;0;29;0;0;0
0000.29.3413;RESERVA PARTICULAR PATRIMôNIO NATURAL IRARA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 11784 de 17/05/2016;-;Camamu (BA);Não;Não;96;0;0;0;96;0;0;0
0000.35.3425;RPPN MARINA DO CONDE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;Resolução 13 de 15/02/2013;-;Guarujá (SP);Não;Não;8;0;0;0;0;0;0;8
0160.32.3426;PARQUE NATURAL MUNICIPAL DE CONCEIçãO DA BARRA;Municipal;Parque;Category II;ES;2015;Decreto 4698 de 14/07/2015;-;Conceição da Barra (ES);Não;Não;6;0;0;0;6;0;0;0
0000.29.3431;RESERVA PARTICULAR DO PATRIMôNIO NATURAL SANTA ANA I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 12145 de 01/08/2016;-;Itacaré (BA);Não;Não;45;0;0;0;45;0;0;0
0000.00.3432;REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES;Federal;Refúgio de Vida Silvestre;Category III;SP;2016;Decreto S/N° de 02/08/2016;-;São Sebastião (SP);Sim;Sim;67.479;0;0;0;0;0;0;67.479
0000.29.3433;RESERVA PARTICULAR DO PATRIMôNIO NATURAL COTINGA-CREJOá;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 12265 de 23/08/2016;-;Una (BA);Não;Não;9;0;0;0;9;0;0;0
0000.33.3445;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILAR;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2013;Portaria 466 de 13/06/2013;Reconhecimento de RPPN - Portaria 650 de 11/02/2016;Maricá (RJ);Não;Não;250;0;0;0;250;0;0;0
0030.28.3459;PARQUE NATURAL MUNICIPAL DO POXIM;Municipal;Parque;Category II;SE;2016;Decreto 5370 de 02/08/2016;-;Aracaju (SE);Não;Não;173;0;0;0;173;0;0;0
0000.29.3464;RESERVA PARTICULAR DO PATRIMôNIO NATURAL STANISLAS PRYL/MICO-LEãO-DA-CARA-DOURADA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 12931 de 21/11/2016;-;Una (BA);Não;Não;419;0;0;0;419;0;0;0
0000.15.3479;REFúGIO DE VIDA SILVESTRE PADRE SéRGIO TONETTO;Estadual;Refúgio de Vida Silvestre;Category III;PA;2016;Decreto 1567 de 17/06/2016;-;Maracanã (PA);Não;Não;339;339;0;0;0;0;0;0
0000.15.3481;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL CAMPO DAS MANGABAS;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;PA;2016;Decreto 1567 de 17/06/2016;-;Maracanã (PA);Não;Não;7.054;7.037;0;0;0;0;0;16
0270.33.3484;MONUMENTO NATURAL MUNICIPAL DA PEDRA DE ITAOCAIA;Municipal;Monumento Natural;Category III;RJ;2010;Lei ordinária 2326 de 16/04/2010;-;Maricá (RJ);Sim;Não;120;0;0;0;120;0;0;0
0270.33.3502;MONUMENTO NATURAL MUNICIPAL DA PEDRA DE INOÃ;Municipal;Monumento Natural;Category III;RJ;2011;Portaria 2369 de 16/05/2011;-;Maricá (RJ);Sim;Não;227;0;0;0;227;0;0;0
0270.33.3503;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DAS SERRAS DE MARICÁ;Municipal;Área de Proteção Ambiental;Category V;RJ;2011;Lei ordinária 2368 de 16/05/2011;-;Maricá (RJ);Sim;Não;2.652;0;0;0;2.643;0;0;9
0000.33.3517;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEITO DE POMBA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2016;Portaria 649 de 11/02/2016;Reconhecimento de RPPN - Portaria 702 de 20/02/2017;Macaé (RJ);Não;Não;31;0;0;0;31;0;0;0
0000.33.3535;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIO E ALBA CORRAL;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2013;Portaria 416 de 25/02/2013;Reconhecimento de RPPN - Portaria 690 de 03/11/2016;Macaé (RJ);Não;Não;9;0;0;0;9;0;0;0
0230.42.3536;PARQUE NATURAL MUNICIPAL SERRA DE SÃO MIGUEL;Municipal;Parque;Category II;SC;2017;Lei ordinária 3752/2017 de 20/07/2017;-;Biguaçu (SC);Não;Sim;1.226;0;0;0;1.226;0;0;0
5070.35.3577;ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY;Municipal;Área de Proteção Ambiental;Category V;SP;2013;Lei ordinária 2257/2013 de 23/08/2013;Ampliação - Lei ordinária 2414/2016 de 05/12/2016;São Sebastião (SP);Não;Sim;393;0;0;0;393;0;0;0
0000.27.3579;RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 1;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 17/2017 de 30/05/2017;-;Barra de São Miguel (AL);Não;Não;78;0;0;0;78;0;0;0
0000.27.3580;RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 2;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 16/2017 de 30/05/2017;-;Barra de São Miguel (AL);Não;Não;5;0;0;0;5;0;0;0
0000.27.3582;RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 3;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2017;Portaria 18/2017 de 30/05/2017;-;Barra de São Miguel (AL);Não;Não;2;0;0;0;2;0;0;0
0093.33.3621;PARQUE NATURAL MUNICIPAL DA RESTINGA DE CARAPEBUS;Municipal;Parque;Category II;RJ;2017;Decreto 2.229/2017 de 29/12/2017;-;Carapebus (RJ);Não;Sim;1.070;0;0;0;1.070;0;0;0
1350.42.3626;PARQUE NATURAL MUNICIPAL DA LAGOA DO PEREQUê;Municipal;Parque;Category II;SC;2015;Decreto 1380 de 23/10/2015;-;Porto Belo (SC);Não;Não;9;0;0;0;9;0;0;0
0093.33.3628;REFúGIO DE VIDA SILVESTRE - FAZENDA SãO LáZARO;Municipal;Refúgio de Vida Silvestre;Category III;RJ;2017;Decreto 2.230/2017 de 29/12/2017;-;Carapebus (RJ);Não;Sim;197;0;0;0;197;0;0;0
0093.33.3629;ÁREA DE PROTEçãO AMBIENTAL DA CARAPEBA BOA;Municipal;Área de Proteção Ambiental;Category V;RJ;2017;Decreto 2.227/2017 de 29/12/2017;-;Carapebus (RJ);Não;Sim;1.562;0;0;0;1.562;0;0;0
0093.33.3630;MONUMENTO NATURAL MUNICIPAL SãO SIMãO;Municipal;Monumento Natural;Category III;RJ;2017;Decreto 2.228/2017 de 29/12/2017;-;Carapebus (RJ);Não;Sim;211;0;0;0;211;0;0;0
0000.00.3633;ÁREA DE PROTEçãO AMBIENTAL DO ARQUIPéLAGO DE TRINDADE E MARTIM VAZ;Federal;Área de Proteção Ambiental;Category V;BA;2018;Decreto 9312 de 19/03/2018;-;Porto Seguro (BA);Não;Não;40.380.193;0;0;0;0;0;0;40.380.193
0000.00.3642;MONUMENTO NATURAL DAS ILHAS DE TRINDADE, MARTIM VAZ E DO MONTE COLUMBIA;Federal;Monumento Natural;Category III;BA;2018;Decreto 9312 de 19/03/2018;-;Porto Seguro (BA);Não;Não;6.769.597;0;0;0;0;0;0;6.769.597
0000.00.3643;ÁREA DE PROTEçãO AMBIENTAL DO ARQUIPéLAGO DE SãO PEDRO E SãO PAULO;Federal;Área de Proteção Ambiental;Category V;PB;2018;Decreto 9313 de 19/03/2018;-;Cabedelo (PB);Não;Não;38.403.893;0;0;0;0;0;0;38.403.893
0000.00.3644;MONUMENTO NATURAL DO ARQUIPéLAGO DE SãO PEDRO E SãO PAULO;Federal;Monumento Natural;Category III;PB;2018;Decreto 9313 de 19/03/2018;-;Cabedelo (PB);Não;Não;4.726.576;0;0;0;0;0;0;4.726.576
0000.00.3651;RESERVA EXTRATIVISTA ITAPETININGA;Federal;Reserva Extrativista;Category VI;MA;2018;Decreto 9333 de 05/04/2018;-;Bequimão (MA);Não;Não;16.294;16.294;0;0;0;0;0;0
0000.00.3653;RESERVA EXTRATIVISTA DA BAíA DO TUBARãO;Federal;Reserva Extrativista;Category VI;MA;2018;Decreto 9340 de 05/04/2018;-;Humberto de Campos (MA), Icatu (MA);Não;Não;223.886;122.060;0;27.489;0;0;0;74.336
0000.00.3654;RESERVA EXTRATIVISTA ARAPIRANGA-TROMAí;Federal;Reserva Extrativista;Category VI;MA;2018;Decreto 9339 de 05/04/2018;-;Carutapera (MA), Luís Domingues (MA);Não;Não;186.903;33.836;0;0;0;0;0;153.067
0000.00.3664;RPPN FAZENDA DAS ÁGUAS E DAS MATAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;Portaria 544 de 24/08/2017;-;Taperoá (BA);Não;Não;11;0;0;0;11;0;0;0
0000.00.3666;RPPN MATO GROSSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;Portaria 546 de 24/08/2017;-;Taperoá (BA);Não;Não;37;0;0;0;37;0;0;0
0000.00.3668;RPPN DAS NASCENTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;Portaria 545 de 24/08/2017;-;Taperoá (BA);Não;Não;23;0;0;0;23;0;0;0
0000.00.3673;RPPN JARDIM DOS BEIJA-FLORES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2017;Portaria 497 de 27/07/2017;-;Paulo Lopes (SC);Não;Não;6;0;0;0;6;0;0;0
0000.00.3687;RPPN DAS DUNAS DOURADAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RN;2016;Portaria 2 de 07/02/2016;-;Natal (RN);Não;Não;90;0;90;0;0;0;0;0
0210.42.3688;PARQUE NATURAL MUNICIPAL CAMINHO DO PEABIRU;Municipal;Parque;Category II;SC;2007;Decreto 428 de 19/06/2007;Redução - Lei ordinária 1642 de 13/12/2017;Barra Velha (SC);Não;Sim;429;0;0;0;429;0;0;0
